concept_id	concept_name	domain_id	vocabulary_id	concept_class_id	standard_concept	concept_code	valid_start_date	valid_end_date	invalid_reason
21600553	sodium picosulfate, combinations; oral, topical	Drug	ATC	ATC 5th	C	A06AB58	19700101	20991231	
21600554	Bulk-forming laxatives	Drug	ATC	ATC 4th	C	A06AC	19700101	20991231	
21600555	ispaghula (psylla seeds); oral	Drug	ATC	ATC 5th	C	A06AC01	19700101	20991231	
21600556	ethulose; oral	Drug	ATC	ATC 5th	C	A06AC02	19700101	20991231	
21600557	sterculia; oral	Drug	ATC	ATC 5th	C	A06AC03	19700101	20991231	
21600558	linseed; oral, topical	Drug	ATC	ATC 5th	C	A06AC05	19700101	20991231	
21600559	methylcellulose; oral	Drug	ATC	ATC 5th	C	A06AC06	19700101	20991231	
21600560	triticum (wheat fibre); oral	Drug	ATC	ATC 5th	C	A06AC07	19700101	20991231	
21600561	polycarbophil calcium; oral	Drug	ATC	ATC 5th	C	A06AC08	19700101	20991231	
21600565	Osmotically acting laxatives	Drug	ATC	ATC 4th	C	A06AD	19700101	20991231	
21600566	magnesium carbonate; oral	Drug	ATC	ATC 5th	C	A06AD01	19700101	20991231	
21600567	magnesium oxide; oral	Drug	ATC	ATC 5th	C	A06AD02	19700101	20991231	
21600568	magnesium peroxide; oral	Drug	ATC	ATC 5th	C	A06AD03	19700101	20991231	
21600569	magnesium sulfate; oral	Drug	ATC	ATC 5th	C	A06AD04	19700101	20991231	
21600570	mineral salts in combination; oral	Drug	ATC	ATC 5th	C	A06AD10	19700101	20991231	
21600571	lactulose; oral	Drug	ATC	ATC 5th	C	A06AD11	19700101	20991231	
21600572	lactitol; oral	Drug	ATC	ATC 5th	C	A06AD12	19700101	20991231	
21600573	sodium sulfate; oral	Drug	ATC	ATC 5th	C	A06AD13	19700101	20991231	
21600574	pentaerithrityl; oral	Drug	ATC	ATC 5th	C	A06AD14	19700101	20991231	
21600575	macrogol; oral	Drug	ATC	ATC 5th	C	A06AD15	19700101	20991231	
21600576	mannitol; oral	Drug	ATC	ATC 5th	C	A06AD16	19700101	20991231	
21600578	sorbitol; oral	Drug	ATC	ATC 5th	C	A06AD18	19700101	20991231	
21600580	sodium tartrate; oral	Drug	ATC	ATC 5th	C	A06AD21	19700101	20991231	
21600581	lactulose, combinations; oral	Drug	ATC	ATC 5th	C	A06AD61	19700101	20991231	
21600582	macrogol, combinations; oral	Drug	ATC	ATC 5th	C	A06AD65	19700101	20991231	
21600583	Enemas	Drug	ATC	ATC 4th	C	A06AG	19700101	20991231	
21600584	sodium phosphate; rectal	Drug	ATC	ATC 5th	C	A06AG01	19700101	20991231	
21600585	bisacodyl; rectal	Drug	ATC	ATC 5th	C	A06AG02	19700101	20991231	
21600586	dantron, incl. combinations; rectal	Drug	ATC	ATC 5th	C	A06AG03	19700101	20991231	
21600587	glycerol; rectal	Drug	ATC	ATC 5th	C	A06AG04	19700101	20991231	
21600588	oil; rectal	Drug	ATC	ATC 5th	C	A06AG06	19700101	20991231	
21600589	sorbitol; rectal	Drug	ATC	ATC 5th	C	A06AG07	19700101	20991231	
21600590	docusate sodium, incl. combinations; rectal	Drug	ATC	ATC 5th	C	A06AG10	19700101	20991231	
21600591	sodium lauryl sulfoacetate, incl. combinations; rectal	Drug	ATC	ATC 5th	C	A06AG11	19700101	20991231	
21600593	Peripheral opioid receptor antagonists	Drug	ATC	ATC 4th	C	A06AH	19700101	20991231	
21600594	methylnaltrexone bromide; parenteral	Drug	ATC	ATC 5th	C	A06AH01	19700101	20991231	
21600595	alvimopan; systemic	Drug	ATC	ATC 5th	C	A06AH02	19700101	20991231	
43534741	naloxegol; oral	Drug	ATC	ATC 5th	C	A06AH03	19700101	20991231	
715886	naldemedine; oral	Drug	ATC	ATC 5th	C	A06AH05	19700101	20991231	
21600596	Other drugs for constipation	Drug	ATC	ATC 4th	C	A06AX	19700101	20991231	
21600597	glycerol; oral, rectal	Drug	ATC	ATC 5th	C	A06AX01	19700101	20991231	
21600599	lubiprostone; oral	Drug	ATC	ATC 5th	C	A06AX03	19700101	20991231	
43534742	linaclotide; oral	Drug	ATC	ATC 5th	C	A06AX04	19700101	20991231	
1501757	plecanatide; oral	Drug	ATC	ATC 5th	C	A06AX07	19700101	20991231	
21600600	ANTIDIARRHEALS, INTESTINAL ANTIINFLAMMATORY/ANTIINFECTIVE AGENTS	Drug	ATC	ATC 2nd	C	A07	19700101	20991231	
21600601	INTESTINAL ANTIINFECTIVES	Drug	ATC	ATC 3rd	C	A07A	19700101	20991231	
21600602	Antibiotics	Drug	ATC	ATC 4th	C	A07AA	19700101	20991231	
21600604	nystatin; oral	Drug	ATC	ATC 5th	C	A07AA02	19700101	20991231	
21600606	streptomycin; oral	Drug	ATC	ATC 5th	C	A07AA04	19700101	20991231	
21600607	polymyxin B; oral	Drug	ATC	ATC 5th	C	A07AA05	19700101	20991231	
21600608	paromomycin; oral	Drug	ATC	ATC 5th	C	A07AA06	19700101	20991231	
21600610	kanamycin; oral	Drug	ATC	ATC 5th	C	A07AA08	19700101	20991231	
21600611	vancomycin; oral	Drug	ATC	ATC 5th	C	A07AA09	19700101	20991231	
21600612	colistin; oral	Drug	ATC	ATC 5th	C	A07AA10	19700101	20991231	
21600613	rifaximin; oral	Drug	ATC	ATC 5th	C	A07AA11	19700101	20991231	
43534745	fidaxomicin; oral	Drug	ATC	ATC 5th	C	A07AA12	19700101	20991231	
715872	rifamycin; systemic	Drug	ATC	ATC 5th	C	A07AA13	19700101	20991231	
21600614	neomycin, combinations; oral	Drug	ATC	ATC 5th	C	A07AA51	19700101	20991231	
21600615	streptomycin, combinations; oral	Drug	ATC	ATC 5th	C	A07AA54	19700101	20991231	
21600616	Sulfonamides	Drug	ATC	ATC 4th	C	A07AB	19700101	20991231	
21600617	phthalylsulfathiazole; oral	Drug	ATC	ATC 5th	C	A07AB02	19700101	20991231	
21600618	sulfaguanidine; oral	Drug	ATC	ATC 5th	C	A07AB03	19700101	20991231	
21600619	succinylsulfathiazole; oral	Drug	ATC	ATC 5th	C	A07AB04	19700101	20991231	
21600620	Imidazole derivatives	Drug	ATC	ATC 4th	C	A07AC	19700101	20991231	
21600622	Other intestinal antiinfectives	Drug	ATC	ATC 4th	C	A07AX	19700101	20991231	
21600624	acetarsol; oral	Drug	ATC	ATC 5th	C	A07AX02	19700101	20991231	
21600625	nifuroxazide; oral	Drug	ATC	ATC 5th	C	A07AX03	19700101	20991231	
21600626	nifurzide; oral	Drug	ATC	ATC 5th	C	A07AX04	19700101	20991231	
21600627	INTESTINAL ADSORBENTS	Drug	ATC	ATC 3rd	C	A07B	19700101	20991231	
21600628	Charcoal preparations	Drug	ATC	ATC 4th	C	A07BA	19700101	20991231	
21600629	medicinal charcoal; oral	Drug	ATC	ATC 5th	C	A07BA01	19700101	20991231	
21600630	medicinal charcoal, combinations; oral	Drug	ATC	ATC 5th	C	A07BA51	19700101	20991231	
21600631	Bismuth preparations	Drug	ATC	ATC 4th	C	A07BB	19700101	20991231	
21600632	Other intestinal adsorbents	Drug	ATC	ATC 4th	C	A07BC	19700101	20991231	
21600633	pectin; oral	Drug	ATC	ATC 5th	C	A07BC01	19700101	20991231	
21600634	kaolin; oral	Drug	ATC	ATC 5th	C	A07BC02	19700101	20991231	
21600635	crospovidone; oral	Drug	ATC	ATC 5th	C	A07BC03	19700101	20991231	
21600636	attapulgite; oral	Drug	ATC	ATC 5th	C	A07BC04	19700101	20991231	
21600637	diosmectite; oral	Drug	ATC	ATC 5th	C	A07BC05	19700101	20991231	
21600639	attapulgite, combinations; oral	Drug	ATC	ATC 5th	C	A07BC54	19700101	20991231	
21600640	ELECTROLYTES WITH CARBOHYDRATES	Drug	ATC	ATC 3rd	C	A07C	19700101	20991231	
21600641	Oral rehydration salt formulations	Drug	ATC	ATC 4th	C	A07CA	19700101	20991231	
21600642	ANTIPROPULSIVES	Drug	ATC	ATC 3rd	C	A07D	19700101	20991231	
21600643	Antipropulsives	Drug	ATC	ATC 4th	C	A07DA	19700101	20991231	
21600644	diphenoxylate; oral	Drug	ATC	ATC 5th	C	A07DA01	19700101	20991231	
21600645	opium; oral	Drug	ATC	ATC 5th	C	A07DA02	19700101	20991231	
21600646	loperamide; oral	Drug	ATC	ATC 5th	C	A07DA03	19700101	20991231	
21600647	difenoxin; oral	Drug	ATC	ATC 5th	C	A07DA04	19700101	20991231	
21600648	loperamide oxide; oral	Drug	ATC	ATC 5th	C	A07DA05	19700101	20991231	
1123892	eluxadoline; oral	Drug	ATC	ATC 5th	C	A07DA06	19700101	20991231	
21600649	morphine, combinations; oral	Drug	ATC	ATC 5th	C	A07DA52	19700101	20991231	
21600650	loperamide, combinations; oral	Drug	ATC	ATC 5th	C	A07DA53	19700101	20991231	
21600651	INTESTINAL ANTIINFLAMMATORY AGENTS	Drug	ATC	ATC 3rd	C	A07E	19700101	20991231	
21600652	Corticosteroids acting locally	Drug	ATC	ATC 4th	C	A07EA	19700101	20991231	
21600654	hydrocortisone; rectal	Drug	ATC	ATC 5th	C	A07EA02	19700101	20991231	
21600656	betamethasone; rectal	Drug	ATC	ATC 5th	C	A07EA04	19700101	20991231	
21600658	budesonide; oral, local oral	Drug	ATC	ATC 5th	C	A07EA06	19700101	20991231	
21600659	beclometasone; rectal	Drug	ATC	ATC 5th	C	A07EA07	19700101	20991231	
21600660	Antiallergic agents, excl. corticosteroids	Drug	ATC	ATC 4th	C	A07EB	19700101	20991231	
21600661	cromoglicic acid; oral	Drug	ATC	ATC 5th	C	A07EB01	19700101	20991231	
21600662	Aminosalicylic acid and similar agents	Drug	ATC	ATC 4th	C	A07EC	19700101	20991231	
21600663	sulfasalazine; oral, rectal	Drug	ATC	ATC 5th	C	A07EC01	19700101	20991231	
21600664	mesalazine; oral, rectal	Drug	ATC	ATC 5th	C	A07EC02	19700101	20991231	
21600665	olsalazine; oral	Drug	ATC	ATC 5th	C	A07EC03	19700101	20991231	
21600666	balsalazide; oral	Drug	ATC	ATC 5th	C	A07EC04	19700101	20991231	
21600667	ANTIDIARRHEAL MICROORGANISMS	Drug	ATC	ATC 3rd	C	A07F	19700101	20991231	
21600668	Antidiarrheal microorganisms	Drug	ATC	ATC 4th	C	A07FA	19700101	20991231	
21600669	lactic acid producing organisms; oral	Drug	ATC	ATC 5th	C	A07FA01	19700101	20991231	
21600670	saccharomyces boulardii; oral	Drug	ATC	ATC 5th	C	A07FA02	19700101	20991231	
21600671	lactic acid producing organisms, combinations; oral	Drug	ATC	ATC 5th	C	A07FA51	19700101	20991231	
21600672	OTHER ANTIDIARRHEALS	Drug	ATC	ATC 3rd	C	A07X	19700101	20991231	
21600673	Other antidiarrheals	Drug	ATC	ATC 4th	C	A07XA	19700101	20991231	
21600674	albumin tannate; oral	Drug	ATC	ATC 5th	C	A07XA01	19700101	20991231	
21600675	ceratonia; oral	Drug	ATC	ATC 5th	C	A07XA02	19700101	20991231	
21600676	calcium compounds; oral	Drug	ATC	ATC 5th	C	A07XA03	19700101	20991231	
21600677	racecadotril; oral	Drug	ATC	ATC 5th	C	A07XA04	19700101	20991231	
715761	crofelemer; oral	Drug	ATC	ATC 5th	C	A07XA06	19700101	20991231	
21600678	albumin tannate, combinations; oral	Drug	ATC	ATC 5th	C	A07XA51	19700101	20991231	
21600679	ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS	Drug	ATC	ATC 2nd	C	A08	19700101	20991231	
21600680	ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS	Drug	ATC	ATC 3rd	C	A08A	19700101	20991231	
21600681	Centrally acting antiobesity products	Drug	ATC	ATC 4th	C	A08AA	19700101	20991231	
21600682	phentermine; oral	Drug	ATC	ATC 5th	C	A08AA01	19700101	20991231	
21600684	amfepramone; oral	Drug	ATC	ATC 5th	C	A08AA03	19700101	20991231	
21600685	dexfenfluramine; oral	Drug	ATC	ATC 5th	C	A08AA04	19700101	20991231	
21600686	mazindol; oral	Drug	ATC	ATC 5th	C	A08AA05	19700101	20991231	
21600687	etilamfetamine	Drug	ATC	ATC 5th	C	A08AA06	19700101	20991231	
21600688	cathine; oral	Drug	ATC	ATC 5th	C	A08AA07	19700101	20991231	
21600689	clobenzorex; oral	Drug	ATC	ATC 5th	C	A08AA08	19700101	20991231	
21600690	mefenorex; oral	Drug	ATC	ATC 5th	C	A08AA09	19700101	20991231	
21600691	sibutramine; oral	Drug	ATC	ATC 5th	C	A08AA10	19700101	20991231	
43534746	lorcaserin; oral	Drug	ATC	ATC 5th	C	A08AA11	19700101	20991231	
1588704	bupropion and naltrexone; systemic	Drug	ATC	ATC 5th	C	A08AA62	19700101	20991231	
21600693	Peripherally acting antiobesity products	Drug	ATC	ATC 4th	C	A08AB	19700101	20991231	
21600694	orlistat; oral	Drug	ATC	ATC 5th	C	A08AB01	19700101	20991231	
21600695	Other antiobesity drugs	Drug	ATC	ATC 4th	C	A08AX	19700101	20991231	
21600696	rimonabant; oral	Drug	ATC	ATC 5th	C	A08AX01	19700101	20991231	
21600697	DIGESTIVES, INCL. ENZYMES	Drug	ATC	ATC 2nd	C	A09	19700101	20991231	
21600698	DIGESTIVES, INCL. ENZYMES	Drug	ATC	ATC 3rd	C	A09A	19700101	20991231	
21600699	Enzyme preparations	Drug	ATC	ATC 4th	C	A09AA	19700101	20991231	
21600704	Acid preparations	Drug	ATC	ATC 4th	C	A09AB	19700101	20991231	
21600705	glutamic acid hydrochloride; oral	Drug	ATC	ATC 5th	C	A09AB01	19700101	20991231	
21600706	betaine hydrochloride; oral	Drug	ATC	ATC 5th	C	A09AB02	19700101	20991231	
21600708	citric acid; oral	Drug	ATC	ATC 5th	C	A09AB04	19700101	20991231	
21600709	Enzyme and acid preparations, combinations	Drug	ATC	ATC 4th	C	A09AC	19700101	20991231	
21600711	multienzymes and acid preparations; systemic	Drug	ATC	ATC 5th	C	A09AC02	19700101	20991231	
21600712	DRUGS USED IN DIABETES	Drug	ATC	ATC 2nd	C	A10	19700101	20991231	
21600713	INSULINS AND ANALOGUES	Drug	ATC	ATC 3rd	C	A10A	19700101	20991231	
21600714	Insulins and analogues for injection, fast-acting	Drug	ATC	ATC 4th	C	A10AB	19700101	20991231	
21600720	insulin glulisine; parenteral	Drug	ATC	ATC 5th	C	A10AB06	19700101	20991231	
21600722	Insulins and analogues for injection, intermediate-acting	Drug	ATC	ATC 4th	C	A10AC	19700101	20991231	
21600728	Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting	Drug	ATC	ATC 4th	C	A10AD	19700101	20991231	
44819155	insulin degludec and insulin aspart; parenteral	Drug	ATC	ATC 5th	C	A10AD06	19700101	20991231	
21600735	Insulins and analogues for injection, long-acting	Drug	ATC	ATC 4th	C	A10AE	19700101	20991231	
21600739	insulin glargine; parenteral	Drug	ATC	ATC 5th	C	A10AE04	19700101	20991231	
21600740	insulin detemir; parenteral	Drug	ATC	ATC 5th	C	A10AE05	19700101	20991231	
43534747	insulin degludec; parenteral	Drug	ATC	ATC 5th	C	A10AE06	19700101	20991231	
1501756	insulin glargine and lixisenatide; systemic	Drug	ATC	ATC 5th	C	A10AE54	19700101	20991231	
1588678	insulin degludec and liraglutide; parenteral	Drug	ATC	ATC 5th	C	A10AE56	19700101	20991231	
21600742	Insulins and analogues for inhalation	Drug	ATC	ATC 4th	C	A10AF	19700101	20991231	
21600743	insulin (human); inhalant	Drug	ATC	ATC 5th	C	A10AF01	19700101	20991231	
21600744	BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS	Drug	ATC	ATC 3rd	C	A10B	19700101	20991231	
21600745	Biguanides	Drug	ATC	ATC 4th	C	A10BA	19700101	20991231	
21600746	phenformin; oral	Drug	ATC	ATC 5th	C	A10BA01	19700101	20991231	
21600747	metformin; oral	Drug	ATC	ATC 5th	C	A10BA02	19700101	20991231	
21600748	buformin; oral	Drug	ATC	ATC 5th	C	A10BA03	19700101	20991231	
21600749	Sulfonylureas	Drug	ATC	ATC 4th	C	A10BB	19700101	20991231	
21600750	glibenclamide; oral	Drug	ATC	ATC 5th	C	A10BB01	19700101	20991231	
21600751	chlorpropamide; oral	Drug	ATC	ATC 5th	C	A10BB02	19700101	20991231	
21600752	tolbutamide; oral	Drug	ATC	ATC 5th	C	A10BB03	19700101	20991231	
21600753	glibornuride; oral	Drug	ATC	ATC 5th	C	A10BB04	19700101	20991231	
21600754	tolazamide; oral	Drug	ATC	ATC 5th	C	A10BB05	19700101	20991231	
21600755	carbutamide; oral	Drug	ATC	ATC 5th	C	A10BB06	19700101	20991231	
21600756	glipizide; oral	Drug	ATC	ATC 5th	C	A10BB07	19700101	20991231	
21600757	gliquidone; oral	Drug	ATC	ATC 5th	C	A10BB08	19700101	20991231	
21600758	gliclazide; oral	Drug	ATC	ATC 5th	C	A10BB09	19700101	20991231	
21600759	metahexamide; oral	Drug	ATC	ATC 5th	C	A10BB10	19700101	20991231	
21600760	glisoxepide; oral	Drug	ATC	ATC 5th	C	A10BB11	19700101	20991231	
21600761	glimepiride; oral	Drug	ATC	ATC 5th	C	A10BB12	19700101	20991231	
21600762	acetohexamide; oral	Drug	ATC	ATC 5th	C	A10BB31	19700101	20991231	
21600763	Sulfonamides (heterocyclic)	Drug	ATC	ATC 4th	C	A10BC	19700101	20991231	
21600764	glymidine; oral	Drug	ATC	ATC 5th	C	A10BC01	19700101	20991231	
21600765	Combinations of oral blood glucose lowering drugs	Drug	ATC	ATC 4th	C	A10BD	19700101	20991231	
21600766	phenformin and sulfonylureas; oral	Drug	ATC	ATC 5th	C	A10BD01	19700101	20991231	
21600768	metformin and rosiglitazone; systemic	Drug	ATC	ATC 5th	C	A10BD03	19700101	20991231	
21600769	glimepiride and rosiglitazone; oral	Drug	ATC	ATC 5th	C	A10BD04	19700101	20991231	
21600770	metformin and pioglitazone; systemic	Drug	ATC	ATC 5th	C	A10BD05	19700101	20991231	
21600771	glimepiride and pioglitazone; oral	Drug	ATC	ATC 5th	C	A10BD06	19700101	20991231	
21600772	metformin and sitagliptin; systemic	Drug	ATC	ATC 5th	C	A10BD07	19700101	20991231	
21600773	metformin and vildagliptin; systemic	Drug	ATC	ATC 5th	C	A10BD08	19700101	20991231	
21600774	pioglitazone and alogliptin; oral	Drug	ATC	ATC 5th	C	A10BD09	19700101	20991231	
43534748	pioglitazone and sitagliptin; oral	Drug	ATC	ATC 5th	C	A10BD12	19700101	20991231	
43534749	metformin and alogliptin; systemic	Drug	ATC	ATC 5th	C	A10BD13	19700101	20991231	
43534750	metformin and repaglinide; systemic	Drug	ATC	ATC 5th	C	A10BD14	19700101	20991231	
45893267	metformin and canagliflozin; systemic	Drug	ATC	ATC 5th	C	A10BD16	19700101	20991231	
45893467	metformin and acarbose; systemic	Drug	ATC	ATC 5th	C	A10BD17	19700101	20991231	
45893517	linagliptin and empagliflozin; oral	Drug	ATC	ATC 5th	C	A10BD19	19700101	20991231	
1588688	saxagliptin and dapagliflozin; oral	Drug	ATC	ATC 5th	C	A10BD21	19700101	20991231	
715784	metformin and ertugliflozin; systemic	Drug	ATC	ATC 5th	C	A10BD23	19700101	20991231	
715785	sitagliptin and ertugliflozin; oral	Drug	ATC	ATC 5th	C	A10BD24	19700101	20991231	
715825	metformin, saxagliptin and dapagliflozin; systemic	Drug	ATC	ATC 5th	C	A10BD25	19700101	20991231	
21600775	Alpha glucosidase inhibitors	Drug	ATC	ATC 4th	C	A10BF	19700101	20991231	
21600776	acarbose; oral	Drug	ATC	ATC 5th	C	A10BF01	19700101	20991231	
21600777	miglitol; oral	Drug	ATC	ATC 5th	C	A10BF02	19700101	20991231	
21600778	voglibose; oral	Drug	ATC	ATC 5th	C	A10BF03	19700101	20991231	
21600779	Thiazolidinediones	Drug	ATC	ATC 4th	C	A10BG	19700101	20991231	
21600780	troglitazone; oral	Drug	ATC	ATC 5th	C	A10BG01	19700101	20991231	
21600781	rosiglitazone; oral	Drug	ATC	ATC 5th	C	A10BG02	19700101	20991231	
21600782	pioglitazone; oral	Drug	ATC	ATC 5th	C	A10BG03	19700101	20991231	
21600783	Dipeptidyl peptidase 4 (DPP-4) inhibitors	Drug	ATC	ATC 4th	C	A10BH	19700101	20991231	
21600784	sitagliptin; oral	Drug	ATC	ATC 5th	C	A10BH01	19700101	20991231	
21600785	vildagliptin; oral	Drug	ATC	ATC 5th	C	A10BH02	19700101	20991231	
21600786	saxagliptin; oral	Drug	ATC	ATC 5th	C	A10BH03	19700101	20991231	
21600787	alogliptin; oral	Drug	ATC	ATC 5th	C	A10BH04	19700101	20991231	
40251691	linagliptin; oral	Drug	ATC	ATC 5th	C	A10BH05	19700101	20991231	
43534752	gemigliptin; oral	Drug	ATC	ATC 5th	C	A10BH06	19700101	20991231	
1502094	evogliptin; oral	Drug	ATC	ATC 5th	C	A10BH07	19700101	20991231	
43534753	sitagliptin and simvastatin; oral, topical	Drug	ATC	ATC 5th	C	A10BH51	19700101	20991231	
715821	gemigliptin and rosuvastatin; oral	Drug	ATC	ATC 5th	C	A10BH52	19700101	20991231	
1123618	Glucagon-like peptide-1 (GLP-1) analogues	Drug	ATC	ATC 4th	C	A10BJ	19700101	20991231	
1123627	Sodium-glucose co-transporter 2 (SGLT2) inhibitors	Drug	ATC	ATC 4th	C	A10BK	19700101	20991231	
715887	ertugliflozin; oral	Drug	ATC	ATC 5th	C	A10BK04	19700101	20991231	
715760	ipragliflozin; oral	Drug	ATC	ATC 5th	C	A10BK05	19700101	20991231	
715762	sotagliflozin; oral	Drug	ATC	ATC 5th	C	A10BK06	19700101	20991231	
21600788	Other blood glucose lowering drugs, excl. insulins	Drug	ATC	ATC 4th	C	A10BX	19700101	20991231	
21600790	repaglinide; oral	Drug	ATC	ATC 5th	C	A10BX02	19700101	20991231	
21600791	nateglinide; oral	Drug	ATC	ATC 5th	C	A10BX03	19700101	20991231	
21600793	pramlintide; parenteral	Drug	ATC	ATC 5th	C	A10BX05	19700101	20991231	
21600796	mitiglinide; oral	Drug	ATC	ATC 5th	C	A10BX08	19700101	20991231	
21600797	OTHER DRUGS USED IN DIABETES	Drug	ATC	ATC 3rd	C	A10X	19700101	20991231	
21600798	Aldose reductase inhibitors	Drug	ATC	ATC 4th	C	A10XA	19700101	20991231	
21600799	tolrestat; oral	Drug	ATC	ATC 5th	C	A10XA01	19700101	20991231	
21600800	VITAMINS	Drug	ATC	ATC 2nd	C	A11	19700101	20991231	
21600801	MULTIVITAMINS, COMBINATIONS	Drug	ATC	ATC 3rd	C	A11A	19700101	20991231	
21600802	Multivitamins with minerals	Drug	ATC	ATC 4th	C	A11AA	19700101	20991231	
21600803	multivitamins and iron; systemic	Drug	ATC	ATC 5th	C	A11AA01	19700101	20991231	
21600804	multivitamins and calcium; systemic	Drug	ATC	ATC 5th	C	A11AA02	19700101	20991231	
21600805	multivitamins and other minerals, incl. combinations; systemic	Drug	ATC	ATC 5th	C	A11AA03	19700101	20991231	
947822	lobeglitazone; oral	Drug	ATC	ATC 5th	C	A10BG04	19700101	20991231	
1501778	semaglutide; systemic	Drug	ATC	ATC 5th	C	A10BJ06	19700101	20991231	
21600806	multivitamins and trace elements; systemic	Drug	ATC	ATC 5th	C	A11AA04	19700101	20991231	
21600807	Multivitamins, other combinations	Drug	ATC	ATC 4th	C	A11AB	19700101	20991231	
21600808	MULTIVITAMINS, PLAIN	Drug	ATC	ATC 3rd	C	A11B	19700101	20991231	
21600809	Multivitamins, plain	Drug	ATC	ATC 4th	C	A11BA	19700101	20991231	
21600810	VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO	Drug	ATC	ATC 3rd	C	A11C	19700101	20991231	
21600811	Vitamin A, plain	Drug	ATC	ATC 4th	C	A11CA	19700101	20991231	
21600812	retinol (vit A); systemic	Drug	ATC	ATC 5th	C	A11CA01	19700101	20991231	
21600814	Vitamin A and D in combination	Drug	ATC	ATC 4th	C	A11CB	19700101	20991231	
21600815	Vitamin D and analogues	Drug	ATC	ATC 4th	C	A11CC	19700101	20991231	
21600816	ergocalciferol; systemic	Drug	ATC	ATC 5th	C	A11CC01	19700101	20991231	
21600817	dihydrotachysterol; oral	Drug	ATC	ATC 5th	C	A11CC02	19700101	20991231	
21600818	alfacalcidol; systemic	Drug	ATC	ATC 5th	C	A11CC03	19700101	20991231	
21600819	calcitriol; systemic	Drug	ATC	ATC 5th	C	A11CC04	19700101	20991231	
21600820	colecalciferol; oral	Drug	ATC	ATC 5th	C	A11CC05	19700101	20991231	
21600822	vitamin d and analogues - combinations	Drug	ATC	ATC 5th	C	A11CC20	19700101	20991231	
1501789	colecalciferol, combinations; systemic	Drug	ATC	ATC 5th	C	A11CC55	19700101	20991231	
21600823	VITAMIN B1, PLAIN AND IN COMBINATION WITH VITAMIN B6 AND B12	Drug	ATC	ATC 3rd	C	A11D	19700101	20991231	
21600824	Vitamin B1, plain	Drug	ATC	ATC 4th	C	A11DA	19700101	20991231	
21600825	thiamine (vit B1); systemic	Drug	ATC	ATC 5th	C	A11DA01	19700101	20991231	
21600826	sulbutiamine; oral	Drug	ATC	ATC 5th	C	A11DA02	19700101	20991231	
21600827	benfotiamine; oral	Drug	ATC	ATC 5th	C	A11DA03	19700101	20991231	
21600828	Vitamin B1 in combination with vitamin B6 and/or vitamin B12	Drug	ATC	ATC 4th	C	A11DB	19700101	20991231	
21600829	VITAMIN B-COMPLEX, INCL. COMBINATIONS	Drug	ATC	ATC 3rd	C	A11E	19700101	20991231	
21600830	Vitamin B-complex, plain	Drug	ATC	ATC 4th	C	A11EA	19700101	20991231	
21600831	Vitamin B-complex with vitamin C	Drug	ATC	ATC 4th	C	A11EB	19700101	20991231	
21600832	Vitamin B-complex with minerals	Drug	ATC	ATC 4th	C	A11EC	19700101	20991231	
